Site,Business Date,Time,SOS: Order Created to Served,Qty of Sold Items,Gross Sales,Gross Sales: Walk Up - Tips Test,Gross Sales: Lane 3  - Tips Test,Gross Sales: LANE 2 - Tips Test,Gross Sales: LANE 1 - Tips Test,Gross Sales: Lane 1 - Test,Transaction Count,Guest Count,Guest Avg
"000343 - Bellmead, TX - 1",2026-02-09,11:00AM - 12:00PM,336.2,97,$537.00,$0.00,$0.00,$0.00,$0.00,$0.00,59,59,$9.10
"000343 - Bellmead, TX - 1",2026-02-09,12:00PM - 01:00PM,327.5,73,$424.55,$0.00,$0.00,$0.00,$0.00,$0.00,53,53,$8.01
"000343 - Bellmead, TX - 1",2026-02-09,01:00PM - 02:00PM,321.7,80,$439.45,$0.00,$0.00,$0.00,$0.00,$0.00,47,47,$9.35
"000343 - Bellmead, TX - 1",2026-02-09,02:00PM - 03:00PM,217.5,77,$423.15,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$8.14
"000343 - Bellmead, TX - 1",2026-02-09,03:00PM - 04:00PM,455.9,76,$421.35,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$9.16
"000343 - Bellmead, TX - 1",2026-02-09,04:00PM - 05:00PM,386.1,80,$447.50,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$8.95
"000343 - Bellmead, TX - 1",2026-02-09,05:00PM - 06:00PM,277.2,68,$393.95,$0.00,$0.00,$0.00,$0.00,$0.00,47,47,$8.38
"000343 - Bellmead, TX - 1",2026-02-09,06:00PM - 07:00PM,304.8,58,$324.15,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$7.91
"000343 - Bellmead, TX - 1",2026-02-09,07:00PM - 08:00PM,196.1,34,$181.45,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$6.98
"000343 - Bellmead, TX - 1",2026-02-09,08:00PM - 09:00PM,282.8,34,$191.80,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$9.59
"000343 - Bellmead, TX - 1",2026-02-09,09:00PM - 10:00PM,351.2,25,$158.40,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$9.90
"000343 - Bellmead, TX - 1",2026-02-10,05:00AM - 06:00AM,153.0,19,$114.65,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$6.37
"000343 - Bellmead, TX - 1",2026-02-10,06:00AM - 07:00AM,341.3,96,$519.75,$0.00,$0.00,$0.00,$0.00,$0.00,60,60,$8.66
"000343 - Bellmead, TX - 1",2026-02-10,07:00AM - 08:00AM,648.8,132,$736.10,$0.00,$0.00,$0.00,$0.00,$0.00,91,91,$8.09
"000343 - Bellmead, TX - 1",2026-02-10,08:00AM - 09:00AM,226.7,139,$777.80,$0.00,$0.00,$0.00,$0.00,$0.00,100,100,$7.78
"000343 - Bellmead, TX - 1",2026-02-10,09:00AM - 10:00AM,256.5,134,$740.70,$0.00,$0.00,$0.00,$0.00,$0.00,83,83,$8.92
"000343 - Bellmead, TX - 1",2026-02-10,10:00AM - 11:00AM,223.0,79,$438.00,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$8.42
"000343 - Bellmead, TX - 1",2026-02-10,11:00AM - 12:00PM,210.7,86,$456.90,$0.00,$0.00,$0.00,$0.00,$0.00,58,58,$7.88
"000343 - Bellmead, TX - 1",2026-02-10,12:00PM - 01:00PM,206.2,68,$361.20,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$8.21
"000343 - Bellmead, TX - 1",2026-02-10,01:00PM - 02:00PM,193.5,73,$380.20,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$7.76
"000343 - Bellmead, TX - 1",2026-02-10,02:00PM - 03:00PM,230.9,82,$430.20,$0.00,$0.00,$0.00,$0.00,$0.00,54,54,$7.97
"000343 - Bellmead, TX - 1",2026-02-10,03:00PM - 04:00PM,238.8,71,$385.30,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$8.03
"000343 - Bellmead, TX - 1",2026-02-10,04:00PM - 05:00PM,286.3,98,$509.85,$0.00,$0.00,$0.00,$0.00,$0.00,58,58,$8.79
"000343 - Bellmead, TX - 1",2026-02-10,05:00PM - 06:00PM,215.6,62,$327.95,$0.00,$0.00,$0.00,$0.00,$0.00,42,42,$7.81
"000343 - Bellmead, TX - 1",2026-02-10,06:00PM - 07:00PM,220.7,37,$203.45,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$8.14
"000343 - Bellmead, TX - 1",2026-02-10,07:00PM - 08:00PM,229.7,28,$133.35,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$7.02
"000343 - Bellmead, TX - 1",2026-02-10,08:00PM - 09:00PM,170.5,18,$96.80,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$6.91
"000343 - Bellmead, TX - 1",2026-02-10,09:00PM - 10:00PM,162.2,14,$83.05,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$8.31
"000343 - Bellmead, TX - 1",2026-02-10,10:00PM - 11:00PM,151.4,1,$4.50,$0.00,$0.00,$0.00,$0.00,$0.00,1,1,$4.50
"000343 - Bellmead, TX - 1",2026-02-11,05:00AM - 06:00AM,251.7,21,$112.75,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$5.93
"000343 - Bellmead, TX - 1",2026-02-11,06:00AM - 07:00AM,168.8,79,$443.25,$0.00,$0.00,$0.00,$0.00,$0.00,67,67,$6.62
"000343 - Bellmead, TX - 1",2026-02-11,07:00AM - 08:00AM,527.8,146,$785.75,$0.00,$0.00,$0.00,$0.00,$0.00,100,100,$7.86
"000343 - Bellmead, TX - 1",2026-02-11,08:00AM - 09:00AM,310.0,106,$615.50,$0.00,$0.00,$0.00,$0.00,$0.00,78,78,$7.89
"000343 - Bellmead, TX - 1",2026-02-11,09:00AM - 10:00AM,275.0,118,$658.75,$0.00,$0.00,$0.00,$0.00,$0.00,74,74,$8.90
"000343 - Bellmead, TX - 1",2026-02-11,10:00AM - 11:00AM,305.8,107,$606.50,$0.00,$0.00,$0.00,$0.00,$0.00,74,74,$8.20
"000343 - Bellmead, TX - 1",2026-02-11,11:00AM - 12:00PM,362.7,96,$529.25,$0.00,$0.00,$0.00,$0.00,$0.00,68,68,$7.78
"000343 - Bellmead, TX - 1",2026-02-11,12:00PM - 01:00PM,259.4,102,$531.50,$0.00,$0.00,$0.00,$0.00,$0.00,65,65,$8.18
"000343 - Bellmead, TX - 1",2026-02-11,01:00PM - 02:00PM,243.0,86,$480.75,$0.00,$0.00,$0.00,$0.00,$0.00,62,62,$7.75
"000343 - Bellmead, TX - 1",2026-02-11,02:00PM - 03:00PM,241.4,78,$400.50,$0.00,$0.00,$0.00,$0.00,$0.00,55,55,$7.28
"000343 - Bellmead, TX - 1",2026-02-11,03:00PM - 04:00PM,241.7,66,$368.50,$0.00,$0.00,$0.00,$0.00,$0.00,38,38,$9.70
"000343 - Bellmead, TX - 1",2026-02-11,04:00PM - 05:00PM,239.9,72,$383.25,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$7.82
"000343 - Bellmead, TX - 1",2026-02-11,05:00PM - 06:00PM,244.1,79,$438.50,$0.00,$0.00,$0.00,$0.00,$0.00,47,47,$9.33
"000343 - Bellmead, TX - 1",2026-02-11,06:00PM - 07:00PM,237.5,66,$378.75,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$8.42
"000343 - Bellmead, TX - 1",2026-02-11,07:00PM - 08:00PM,199.5,40,$221.50,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$9.23
"000343 - Bellmead, TX - 1",2026-02-11,08:00PM - 09:00PM,203.0,19,$105.75,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$8.81
"000343 - Bellmead, TX - 1",2026-02-11,09:00PM - 10:00PM,227.8,25,$135.25,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$9.66
"000343 - Bellmead, TX - 1",2026-02-11,10:00PM - 11:00PM,194.8,1,$7.25,$0.00,$0.00,$0.00,$0.00,$0.00,1,1,$7.25
"000343 - Bellmead, TX - 1",2026-02-12,05:00AM - 06:00AM,123.7,20,$114.25,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$6.01
"000343 - Bellmead, TX - 1",2026-02-12,06:00AM - 07:00AM,187.3,81,$393.00,$0.00,$0.00,$0.00,$0.00,$0.00,55,56,$7.02
"000343 - Bellmead, TX - 1",2026-02-12,07:00AM - 08:00AM,214.6,156,$881.00,$0.00,$0.00,$0.00,$0.00,$0.00,108,108,$8.16
"000343 - Bellmead, TX - 1",2026-02-12,08:00AM - 09:00AM,274.0,132,$768.75,$0.00,$0.00,$0.00,$0.00,$0.00,93,93,$8.27
"000343 - Bellmead, TX - 1",2026-02-12,09:00AM - 10:00AM,279.4,96,$527.25,$0.00,$0.00,$0.00,$0.00,$0.00,63,63,$8.37
"000343 - Bellmead, TX - 1",2026-02-12,10:00AM - 11:00AM,276.6,86,$489.00,$0.00,$0.00,$0.00,$0.00,$0.00,56,56,$8.73
"000343 - Bellmead, TX - 1",2026-02-12,11:00AM - 12:00PM,298.2,63,$361.75,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$8.04
"000343 - Bellmead, TX - 1",2026-02-12,12:00PM - 01:00PM,188.3,70,$374.50,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$7.64
"000343 - Bellmead, TX - 1",2026-02-12,01:00PM - 02:00PM,176.7,56,$306.75,$0.00,$0.00,$0.00,$0.00,$0.00,38,38,$8.07
"000343 - Bellmead, TX - 1",2026-02-12,02:00PM - 03:00PM,313.8,87,$432.00,$0.00,$0.00,$0.00,$0.00,$0.00,56,56,$7.71
"000343 - Bellmead, TX - 1",2026-02-12,03:00PM - 04:00PM,331.7,91,$525.00,$0.00,$0.00,$0.00,$0.00,$0.00,58,58,$9.05
"000343 - Bellmead, TX - 1",2026-02-12,04:00PM - 05:00PM,217.4,61,$336.00,$0.00,$0.00,$0.00,$0.00,$0.00,37,37,$9.08
"000343 - Bellmead, TX - 1",2026-02-12,05:00PM - 06:00PM,221.5,53,$257.75,$0.00,$0.00,$0.00,$0.00,$0.00,29,29,$8.89
"000343 - Bellmead, TX - 1",2026-02-12,06:00PM - 07:00PM,216.6,55,$305.00,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$8.97
"000343 - Bellmead, TX - 1",2026-02-12,07:00PM - 08:00PM,185.7,50,$271.50,$0.00,$0.00,$0.00,$0.00,$0.00,29,29,$9.36
"000343 - Bellmead, TX - 1",2026-02-12,08:00PM - 09:00PM,305.1,51,$305.00,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$11.30
"000343 - Bellmead, TX - 1",2026-02-12,09:00PM - 10:00PM,346.7,20,$120.25,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$10.02
"000343 - Bellmead, TX - 1",2026-02-13,05:00AM - 06:00AM,223.7,25,$155.75,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$7.42
"000343 - Bellmead, TX - 1",2026-02-13,06:00AM - 07:00AM,346.2,92,$529.50,$0.00,$0.00,$0.00,$0.00,$0.00,64,64,$8.27
"000343 - Bellmead, TX - 1",2026-02-13,07:00AM - 08:00AM,231.8,155,$877.75,$0.00,$0.00,$0.00,$0.00,$0.00,101,101,$8.69
"000343 - Bellmead, TX - 1",2026-02-13,08:00AM - 09:00AM,241.8,159,$924.50,$0.00,$0.00,$0.00,$0.00,$0.00,104,104,$8.89
"000343 - Bellmead, TX - 1",2026-02-13,09:00AM - 10:00AM,231.2,148,$847.75,$0.00,$0.00,$0.00,$0.00,$0.00,88,88,$9.63
"000343 - Bellmead, TX - 1",2026-02-13,10:00AM - 11:00AM,221.4,148,$813.50,$0.00,$0.00,$0.00,$0.00,$0.00,90,90,$9.04
"000343 - Bellmead, TX - 1",2026-02-13,11:00AM - 12:00PM,209.9,109,$608.75,$0.00,$0.00,$0.00,$0.00,$0.00,70,70,$8.70
"000343 - Bellmead, TX - 1",2026-02-13,12:00PM - 01:00PM,188.6,124,$699.00,$0.00,$0.00,$0.00,$0.00,$0.00,77,77,$9.08
"000343 - Bellmead, TX - 1",2026-02-13,01:00PM - 02:00PM,186.9,104,$561.75,$0.00,$0.00,$0.00,$0.00,$0.00,58,58,$9.69
"000343 - Bellmead, TX - 1",2026-02-13,02:00PM - 03:00PM,211.6,69,$373.75,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$7.79
"000343 - Bellmead, TX - 1",2026-02-13,03:00PM - 04:00PM,183.8,79,$447.25,$0.00,$0.00,$0.00,$0.00,$0.00,55,55,$8.13
"000343 - Bellmead, TX - 1",2026-02-13,04:00PM - 05:00PM,224.6,101,$535.25,$0.00,$0.00,$0.00,$0.00,$0.00,56,56,$9.56
"000343 - Bellmead, TX - 1",2026-02-13,05:00PM - 06:00PM,233.6,68,$366.25,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$8.52
"000343 - Bellmead, TX - 1",2026-02-13,06:00PM - 07:00PM,245.2,61,$327.25,$0.00,$0.00,$0.00,$0.00,$0.00,38,38,$8.61
"000343 - Bellmead, TX - 1",2026-02-13,07:00PM - 08:00PM,256.0,54,$298.50,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$11.06
"000343 - Bellmead, TX - 1",2026-02-13,08:00PM - 09:00PM,214.6,51,$279.75,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$10.36
"000343 - Bellmead, TX - 1",2026-02-13,09:00PM - 10:00PM,308.1,42,$241.75,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$10.99
"000343 - Bellmead, TX - 1",2026-02-13,10:00PM - 11:00PM,229.7,20,$118.50,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$9.88
"000343 - Bellmead, TX - 1",2026-02-14,05:00AM - 06:00AM,325.3,24,$136.50,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$9.75
"000343 - Bellmead, TX - 1",2026-02-14,06:00AM - 07:00AM,375.1,64,$352.75,$0.00,$0.00,$0.00,$0.00,$0.00,38,38,$9.28
"000343 - Bellmead, TX - 1",2026-02-14,07:00AM - 08:00AM,408.5,134,$774.00,$0.00,$0.00,$0.00,$0.00,$0.00,71,71,$10.90
"000343 - Bellmead, TX - 1",2026-02-14,08:00AM - 09:00AM,332.1,192,$997.75,$0.00,$0.00,$0.00,$0.00,$0.00,90,92,$10.85
"000343 - Bellmead, TX - 1",2026-02-14,09:00AM - 10:00AM,415.1,244,"$1,355.00",$0.00,$0.00,$0.00,$0.00,$0.00,113,113,$11.99
"000343 - Bellmead, TX - 1",2026-02-14,10:00AM - 11:00AM,617.1,210,"$1,158.50",$0.00,$0.00,$0.00,$0.00,$0.00,95,95,$12.19
"000343 - Bellmead, TX - 1",2026-02-14,11:00AM - 12:00PM,577.3,188,"$1,031.50",$0.00,$0.00,$0.00,$0.00,$0.00,89,90,$11.46
"000343 - Bellmead, TX - 1",2026-02-14,12:00PM - 01:00PM,679.3,167,$950.50,$0.00,$0.00,$0.00,$0.00,$0.00,72,72,$13.20
"000343 - Bellmead, TX - 1",2026-02-14,01:00PM - 02:00PM,394.9,150,$838.50,$0.00,$0.00,$0.00,$0.00,$0.00,65,65,$12.90
"000343 - Bellmead, TX - 1",2026-02-14,02:00PM - 03:00PM,640.4,184,$995.75,$0.00,$0.00,$0.00,$0.00,$0.00,90,90,$11.06
"000343 - Bellmead, TX - 1",2026-02-14,03:00PM - 04:00PM,653.1,157,$877.50,$0.00,$0.00,$0.00,$0.00,$0.00,76,76,$11.55
"000343 - Bellmead, TX - 1",2026-02-14,04:00PM - 05:00PM,645.8,154,$874.25,$0.00,$0.00,$0.00,$0.00,$0.00,68,68,$12.86
"000343 - Bellmead, TX - 1",2026-02-14,05:00PM - 06:00PM,"1,213.9",100,$552.50,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$11.28
"000343 - Bellmead, TX - 1",2026-02-14,06:00PM - 07:00PM,604.9,98,$533.25,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$11.11
"000343 - Bellmead, TX - 1",2026-02-14,07:00PM - 08:00PM,314.7,70,$382.00,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$12.32
"000343 - Bellmead, TX - 1",2026-02-14,08:00PM - 09:00PM,385.3,63,$346.75,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$12.38
"000343 - Bellmead, TX - 1",2026-02-14,09:00PM - 10:00PM,306.9,41,$221.25,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$11.64
"000343 - Bellmead, TX - 1",2026-02-14,10:00PM - 11:00PM,188.6,23,$143.50,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$8.97
"000343 - Bellmead, TX - 1",2026-02-15,05:00AM - 06:00AM,156.4,7,$45.00,$0.00,$0.00,$0.00,$0.00,$0.00,5,5,$9.00
"000343 - Bellmead, TX - 1",2026-02-15,06:00AM - 07:00AM,142.1,24,$132.50,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$6.63
"000343 - Bellmead, TX - 1",2026-02-15,07:00AM - 08:00AM,159.1,59,$340.00,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$8.50
"000343 - Bellmead, TX - 1",2026-02-15,08:00AM - 09:00AM,316.1,116,$631.75,$0.00,$0.00,$0.00,$0.00,$0.00,63,63,$10.03
"000343 - Bellmead, TX - 1",2026-02-15,09:00AM - 10:00AM,189.0,166,$871.25,$0.00,$0.00,$0.00,$0.00,$0.00,91,91,$9.57
"000343 - Bellmead, TX - 1",2026-02-15,10:00AM - 11:00AM,258.3,194,"$1,102.00",$0.00,$0.00,$0.00,$0.00,$0.00,114,114,$9.67
"000343 - Bellmead, TX - 1",2026-02-15,11:00AM - 12:00PM,211.0,182,"$1,012.25",$0.00,$0.00,$0.00,$0.00,$0.00,99,100,$10.12
"000343 - Bellmead, TX - 1",2026-02-15,12:00PM - 01:00PM,308.4,135,$773.00,$0.00,$0.00,$0.00,$0.00,$0.00,88,88,$8.78
"000343 - Bellmead, TX - 1",2026-02-15,01:00PM - 02:00PM,379.7,145,$769.00,$0.00,$0.00,$0.00,$0.00,$0.00,78,78,$9.86
"000343 - Bellmead, TX - 1",2026-02-15,02:00PM - 03:00PM,441.0,153,$820.00,$0.00,$0.00,$0.00,$0.00,$0.00,84,84,$9.76
"000343 - Bellmead, TX - 1",2026-02-15,03:00PM - 04:00PM,975.3,94,$533.50,$0.00,$0.00,$0.00,$0.00,$0.00,53,53,$10.07
"000343 - Bellmead, TX - 1",2026-02-15,04:00PM - 05:00PM,525.1,115,$633.50,$0.00,$0.00,$0.00,$0.00,$0.00,63,63,$10.06
"000343 - Bellmead, TX - 1",2026-02-15,05:00PM - 06:00PM,949.9,71,$410.25,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$9.54
"000343 - Bellmead, TX - 1",2026-02-15,06:00PM - 07:00PM,408.3,75,$413.50,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$9.62
"000343 - Bellmead, TX - 1",2026-02-15,07:00PM - 08:00PM,432.7,57,$299.00,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$8.79
"000343 - Bellmead, TX - 1",2026-02-15,08:00PM - 09:00PM,230.3,38,$217.25,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$10.86
"000343 - Bellmead, TX - 1",2026-02-15,09:00PM - 10:00PM,306.5,22,$125.25,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$9.63
"000343 - Bellmead, TX - 1",2026-02-16,05:00AM - 06:00AM,206.2,14,$71.25,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$5.94
"000343 - Bellmead, TX - 1",2026-02-16,06:00AM - 07:00AM,155.4,47,$251.00,$0.00,$0.00,$0.00,$0.00,$0.00,37,37,$6.78
"000343 - Bellmead, TX - 1",2026-02-16,07:00AM - 08:00AM,150.0,105,$590.25,$0.00,$0.00,$0.00,$0.00,$0.00,78,78,$7.57
"000343 - Bellmead, TX - 1",2026-02-16,08:00AM - 09:00AM,171.8,77,$418.50,$0.00,$0.00,$0.00,$0.00,$0.00,56,56,$7.47
"000343 - Bellmead, TX - 1",2026-02-16,09:00AM - 10:00AM,179.1,95,$524.75,$0.00,$0.00,$0.00,$0.00,$0.00,67,67,$7.83
"000343 - Bellmead, TX - 1",2026-02-16,10:00AM - 11:00AM,261.0,103,$571.00,$0.00,$0.00,$0.00,$0.00,$0.00,65,66,$8.65
"000343 - Bellmead, TX - 1",2026-02-16,11:00AM - 12:00PM,510.5,106,$597.25,$0.00,$0.00,$0.00,$0.00,$0.00,67,67,$8.91
"000343 - Bellmead, TX - 1",2026-02-16,12:00PM - 01:00PM,210.4,83,$457.75,$0.00,$0.00,$0.00,$0.00,$0.00,55,55,$8.32
"000343 - Bellmead, TX - 1",2026-02-16,01:00PM - 02:00PM,208.3,71,$403.50,$0.00,$0.00,$0.00,$0.00,$0.00,53,53,$7.61
"000343 - Bellmead, TX - 1",2026-02-16,02:00PM - 03:00PM,198.0,96,$515.50,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$10.31
"000343 - Bellmead, TX - 1",2026-02-16,03:00PM - 04:00PM,215.9,85,$452.50,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$8.70
"000343 - Bellmead, TX - 1",2026-02-16,04:00PM - 05:00PM,303.5,89,$462.75,$0.00,$0.00,$0.00,$0.00,$0.00,49,50,$9.26
"000343 - Bellmead, TX - 1",2026-02-16,05:00PM - 06:00PM,474.8,73,$400.50,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$9.31
"000343 - Bellmead, TX - 1",2026-02-16,06:00PM - 07:00PM,556.7,66,$349.50,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$7.77
"000343 - Bellmead, TX - 1",2026-02-16,07:00PM - 08:00PM,376.7,37,$189.00,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$9.00
"000343 - Bellmead, TX - 1",2026-02-16,08:00PM - 09:00PM,282.0,26,$128.75,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$8.05
"000343 - Bellmead, TX - 1",2026-02-16,09:00PM - 10:00PM,"6,803.6",5,$24.00,$0.00,$0.00,$0.00,$0.00,$0.00,4,4,$6.00
"000343 - Bellmead, TX - 1",2026-02-17,05:00AM - 06:00AM,199.1,27,$159.25,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$9.95
"000343 - Bellmead, TX - 1",2026-02-17,06:00AM - 07:00AM,217.4,118,$655.50,$0.00,$0.00,$0.00,$0.00,$0.00,60,60,$10.93
"000343 - Bellmead, TX - 1",2026-02-17,07:00AM - 08:00AM,269.8,214,"$1,192.50",$0.00,$0.00,$0.00,$0.00,$0.00,107,107,$11.14
"000343 - Bellmead, TX - 1",2026-02-17,08:00AM - 09:00AM,312.1,177,"$1,011.75",$0.00,$0.00,$0.00,$0.00,$0.00,98,98,$10.32
"000343 - Bellmead, TX - 1",2026-02-17,09:00AM - 10:00AM,202.4,124,$695.00,$0.00,$0.00,$0.00,$0.00,$0.00,72,72,$9.65
"000343 - Bellmead, TX - 1",2026-02-17,10:00AM - 11:00AM,313.7,140,$779.25,$0.00,$0.00,$0.00,$0.00,$0.00,74,74,$10.53
"000343 - Bellmead, TX - 1",2026-02-17,11:00AM - 12:00PM,173.2,110,$606.75,$0.00,$0.00,$0.00,$0.00,$0.00,65,65,$9.33
"000343 - Bellmead, TX - 1",2026-02-17,12:00PM - 01:00PM,263.3,97,$556.50,$0.00,$0.00,$0.00,$0.00,$0.00,42,42,$13.25
"000343 - Bellmead, TX - 1",2026-02-17,01:00PM - 02:00PM,382.2,97,$557.25,$0.00,$0.00,$0.00,$0.00,$0.00,53,53,$10.51
"000343 - Bellmead, TX - 1",2026-02-17,02:00PM - 03:00PM,435.6,92,$505.00,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$10.31
"000343 - Bellmead, TX - 1",2026-02-17,03:00PM - 04:00PM,371.9,103,$560.50,$0.00,$0.00,$0.00,$0.00,$0.00,58,58,$9.66
"000343 - Bellmead, TX - 1",2026-02-17,04:00PM - 05:00PM,543.3,132,$724.50,$0.00,$0.00,$0.00,$0.00,$0.00,53,53,$13.67
"000343 - Bellmead, TX - 1",2026-02-17,05:00PM - 06:00PM,692.2,91,$470.50,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$10.23
"000343 - Bellmead, TX - 1",2026-02-17,06:00PM - 07:00PM,680.7,95,$546.50,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$16.07
"000343 - Bellmead, TX - 1",2026-02-17,07:00PM - 08:00PM,589.8,66,$353.25,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$13.08
"000343 - Bellmead, TX - 1",2026-02-17,08:00PM - 09:00PM,629.7,59,$325.25,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$14.14
"000343 - Bellmead, TX - 1",2026-02-17,09:00PM - 10:00PM,573.8,60,$341.75,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$12.21
"000343 - Bellmead, TX - 1",2026-02-18,05:00AM - 06:00AM,180.0,16,$97.75,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$6.98
"000343 - Bellmead, TX - 1",2026-02-18,06:00AM - 07:00AM,232.8,76,$415.50,$0.00,$0.00,$0.00,$0.00,$0.00,59,59,$7.04
"000343 - Bellmead, TX - 1",2026-02-18,07:00AM - 08:00AM,685.4,122,$670.50,$0.00,$0.00,$0.00,$0.00,$0.00,79,79,$8.49
"000343 - Bellmead, TX - 1",2026-02-18,08:00AM - 09:00AM,366.5,105,$588.00,$0.00,$0.00,$0.00,$0.00,$0.00,82,82,$7.17
"000343 - Bellmead, TX - 1",2026-02-18,09:00AM - 10:00AM,187.0,95,$536.75,$0.00,$0.00,$0.00,$0.00,$0.00,62,62,$8.66
"000343 - Bellmead, TX - 1",2026-02-18,10:00AM - 11:00AM,180.2,86,$471.75,$0.00,$0.00,$0.00,$0.00,$0.00,62,62,$7.61
"000343 - Bellmead, TX - 1",2026-02-18,11:00AM - 12:00PM,241.2,76,$436.00,$0.00,$0.00,$0.00,$0.00,$0.00,57,57,$7.65
"000343 - Bellmead, TX - 1",2026-02-18,12:00PM - 01:00PM,159.6,69,$398.25,$0.00,$0.00,$0.00,$0.00,$0.00,53,53,$7.51
"000343 - Bellmead, TX - 1",2026-02-18,01:00PM - 02:00PM,208.5,73,$393.00,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$8.19
"000343 - Bellmead, TX - 1",2026-02-18,02:00PM - 03:00PM,264.1,84,$459.25,$0.00,$0.00,$0.00,$0.00,$0.00,51,51,$9.00
"000343 - Bellmead, TX - 1",2026-02-18,03:00PM - 04:00PM,418.5,56,$318.00,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$8.83
"000343 - Bellmead, TX - 1",2026-02-18,04:00PM - 05:00PM,365.2,73,$408.25,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$8.88
"000343 - Bellmead, TX - 1",2026-02-18,05:00PM - 06:00PM,259.2,58,$307.75,$0.00,$0.00,$0.00,$0.00,$0.00,37,37,$8.32
"000343 - Bellmead, TX - 1",2026-02-18,06:00PM - 07:00PM,248.7,43,$250.50,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$10.44
"000343 - Bellmead, TX - 1",2026-02-18,07:00PM - 08:00PM,217.7,36,$187.00,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$9.35
"000343 - Bellmead, TX - 1",2026-02-18,08:00PM - 09:00PM,238.5,33,$190.75,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$7.63
"000343 - Bellmead, TX - 1",2026-02-18,09:00PM - 10:00PM,179.4,14,$93.50,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$7.79
